record_id,first_name,surname,full_name,email,address,phone_number,date_of_birth,uk_nino,pan_number,uk_sort_code,uk_account_number,uk_iban,data_version,data_source,original_record_id,address_first_line,address_town_city,address_postcode,address_corruption_type,place_name_corruption,card_number_corruption,first_name_corruption,last_name_corruption,email_domain_corruption,phone_corruption,date_corruption,nino_corruption
224,Kanishka,Glindon,Kanishka Glindon,caroline.voaden.mp@diamond-wealth.com,"40 Hankinson Way, Salford M6 5JA, UK",07254720817,12 April 2001,AK 59 85 99 B,340851747665593,69-83-96,82555888,GB15ABCD69839682555888,clean,mplist_650,224,40 Hankinson Way,Salford,M6 5JA,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
225,Kirith,Richards,Kirith Richards,james.frith.mp@studypoint.org,"2, Talbot Green Retail Park, Green Park, Talbot Green, Pontyclun CF72 8LW, UK",+44 7327339749,1969-07-04,BA 31 08 07 B,4704475554595458,76-37-98,41544118,GB62ABCD76379841544118,clean,mplist_650,225,"2, Talbot Green Retail Park",Pontyclun,CF72 8LW,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
226,Angela,Smith,Angela Smith,david.davis.mp@zoho.com,"Pyramids Shopping Centre, Grange Rd W, Birkenhead CH41 6ED, United Kingdom",+44 7285068583,20-07-2001,AH 77 58 40 D,5240775553420551,05-16-65,75720429,GB45ABCD05166575720429,clean,mplist_650,226,Pyramids Shopping Centre,Birkenhead,CH41 6ED,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
227,Michelle,Cocking,Michelle Cocking,jim.mcmahon.mp@live.com,"Dedworth Rd, Windsor SL4 4JT, UK",07627774976,18/11/1960,AX 96 58 67 B,4630454080537429,42-52-52,40759703,GB78ABCD42525240759703,clean,mplist_650,227,Dedworth Rd,Windsor,SL4 4JT,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
228,Charlie,Vickers,Charlie Vickers,andrew.lewin.mp@aol.com,"106 Richmond Rd, Accrington BB5 0HY, UK",+44 7066239750,17-08-1990,AK 51 34 76 A,345866726195952,36-78-58,76216852,GB52ABCD36785876216852,clean,mplist_650,228,106 Richmond Rd,Accrington,BB5 0HY,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
229,Jon,Chope,Jon Chope,luke.taylor.mp@gmail.com,"North Rd, Porth CF39 9SH, UK",+44 7379911017,1972-10-29,BT 94 18 48 D,5177793725902741,54-18-52,19714523,GB84ABCD54185219714523,clean,mplist_650,229,North Rd,Porth,CF39 9SH,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
230,Ben,Osamor,Ben Osamor,paul.waugh.mp@aol.com,"Warwick Rd, Carlisle CA1 2SB, UK",+44 7547316920,02/09/1964,AZ 44 91 74 A,346434462561192,14-03-37,66271107,GB97ABCD14033766271107,clean,mplist_650,230,Warwick Rd,Carlisle,CA1 2SB,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
231,Jeremy,Davies,Jeremy Davies,grahamstuartmp@bytevision.co.uk,"32 Market Pl, Oundle, Peterborough PE8 4BE, UK",+44 7168703671,1998-05-03,AZ 78 07 69 D,5214953110401690,38-27-36,22089923,GB93ABCD38273622089923,clean,mplist_650,231,32 Market Pl,Peterborough,PE8 4BE,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
232,Emma,Huq,Emma Huq,peter.dowd.mp@mindbridge-learning.com,"Southend-on-Sea SS2 6EJ, UK",07243134716,10 August 1969,AZ 99 87 16 D,349478274927466,75-26-90,75418510,GB11ABCD75269075418510,clean,mplist_650,232,Southend-on-Sea SS2 6EJ,Southend-on-Sea,SS2 6EJ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
233,Anna,Forster,Anna Forster,bill.esterson.mp@healthstream-services.net,"Queen St, Great Harwood, Blackburn BB6 7AT, UK",+44 7233626028,1991-12-14,AA 73 38 17 C,5516630671533782,00-10-32,64586546,GB35ABCD00103264586546,clean,mplist_650,233,Queen St,Blackburn,BB6 7AT,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
234,Matt,Platt,Matt Platt,lauren.sullivan.mp@fastmail.com,"Broadway, Chilcompton, Bath BA3 4JW, UK",07522877413,04/08/1947,AH 82 19 83 D,346412240416256,22-06-81,51587608,GB37ABCD22068151587608,clean,mplist_650,234,Broadway,Bath,BA3 4JW,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
235,Blake,Davies,Blake Davies,lauren.edwards.mp@startmail.com,"28 Somerset St, Abertillery NP13 1DJ, UK",+44 7999116028,2005-05-24,CE 29 97 00 D,5912944540516560,23-96-51,90291303,GB66ABCD23965190291303,clean,mplist_650,235,28 Somerset St,Abertillery,NP13 1DJ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
236,Sarah,de Cordova,Sarah de Cordova,greg.smith.mp@sky.com,"24 Crabtree Ln, Lancing BN15 9PQ, UK",+44 7992433138,1957-11-11,AB 85 58 47 B,341970581596155,76-97-34,27345107,GB42ABCD76973427345107,clean,mplist_650,236,24 Crabtree Ln,Lancing,BN15 9PQ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
237,Maureen,Hamilton,Maureen Hamilton,meghilliermp@cyberflow.co.uk,"Rassau Industrial Estate, Rassau, Ebbw Vale NP23 5SD, UK",07624538692,25/04/1948,AK 12 63 86 B,4481309968720929,94-68-56,2046336,GB36ABCD94685602046336,clean,mplist_650,237,Rassau Industrial Estate,Ebbw Vale,NP23 5SD,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
238,Rachel,Athwal,Rachel Athwal,sarah.russell.mp@zenith-partners.co.uk,"Felindre Rd, Pencoed, Bridgend CF35 5HU, UK",07398274312,23 April 1986,AX 45 94 45 A,4868107336203753,56-45-38,72720983,GB14ABCD56453872720983,clean,mplist_650,238,Felindre Rd,Bridgend,CF35 5HU,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
239,David,Tidball,David Tidball,kirsteen.sullivan.mp@yahoo.com,"Bath Road Shopping Park, Unit 734, Slough SL1 4DX, United Kingdom",07258684792,1969-03-27,AM 54 68 30 C,5307674632687421,60-45-16,83148150,GB96ABCD60451683148150,clean,mplist_650,239,Bath Road Shopping Park,Slough,SL1 4DX,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
240,Matt,Osborne,Matt Osborne,samantha.niblett.mp@designwave.co.uk,"67 Burnley Rd, Padiham, Burnley BB12 8BU, UK",07975421605,30/05/1975,AA 51 43 60 B,349574362018221,32-27-83,60193889,GB81ABCD32278360193889,clean,mplist_650,240,67 Burnley Rd,Burnley,BB12 8BU,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
241,Wes,Abrahams,Wes Abrahams,kate.dearden.mp@oakwood-group.net,"Unit B, Lakeside Retail Park, Ashby Ville Roundabout, Scunthorpe DN16 3UA, UK",+44 7644918290,04-12-1971,BL 74 81 08 C,4064343167499136,13-07-59,83731863,GB89ABCD13075983731863,clean,mplist_650,241,Unit B,Scunthorpe,DN16 3UA,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
242,Alistair,Bryant,Alistair Bryant,janet.daby.mp@netpulse.org,"34 Margaret St, Newry BT34 1DF, UK",07043885135,17/01/1963,BL 69 14 90 C,4897910851003815,90-02-62,60805355,GB99ABCD90026260805355,clean,mplist_650,242,34 Margaret St,Newry,BT34 1DF,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
243,Katie,Hardy,Katie Hardy,steve.reed.mp@mailfence.com,"198 Briercliffe Rd, Burnley BB10 2NZ, UK",07955861136,11 December 1993,CR 21 77 00 B,341044242806906,79-55-53,98717305,GB44ABCD79555398717305,clean,mplist_650,243,198 Briercliffe Rd,Burnley,BB10 2NZ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
244,Melanie,Taylor,Melanie Taylor,paula.barker.mp@platinum-advisors.org,"Design Centre Chelsea Harbour, 103 Design Centre East, London SW10 0XF, United Kingdom",+44 7162183003,29-10-1945,AY 98 97 18 B,4646488235634551,36-49-93,63041714,GB35ABCD36499363041714,clean,mplist_650,244,Design Centre Chelsea Harbour,London,SW10 0XF,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
245,Jim,Davies,Jim Davies,dan.jarvis.mp@cromwell-services.com,"Forty Green, Beaconsfield HP9 1XS, UK",07250395292,01 July 1970,AH 89 25 05 A,340619272152735,66-32-32,67312458,GB78ABCD66323267312458,clean,mplist_650,245,Forty Green,Beaconsfield,HP9 1XS,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
246,Rachael,Josan,Rachael Josan,mary.foy.mp@studypoint.org,"Muirend Rd, Portlethen, Aberdeen AB12 4XP, UK",+44 7013005901,1950-06-22,AA 14 52 12 A,5339391487383793,68-80-35,13543727,GB58ABCD68803513543727,clean,mplist_650,246,Muirend Rd,Aberdeen,AB12 4XP,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
247,Jamie,Cox,Jamie Cox,navendu.mishra.mp@protonmail.com,"522 London Rd, Southend-on-Sea, Westcliff-on-Sea SS0 9HS, UK",07393264495,1988-02-13,AA 72 73 97 A,4701381692986165,93-12-36,11033660,GB26ABCD93123611033660,clean,mplist_650,247,522 London Rd,Westcliff-on-Sea,SS0 9HS,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
248,Deirdre,Hinds,Deirdre Hinds,alison.hume.mp@talktalk.net,"St Osyths Ln, Oundle, Peterborough PE8 4BG, UK",07600473762,09/11/1990,AP 61 36 67 C,343213003487422,85-38-89,9350388,GB23ABCD85388909350388,clean,mplist_650,248,St Osyths Ln,Peterborough,PE8 4BG,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
249,Melanie,Midgley,Melanie Midgley,tristan.osborne.mp@startmail.com,"40 London Rd, Southampton SO15 2AG, UK",+44 7408029531,1994-09-10,BB 64 40 55 A,344132711578325,28-14-06,78373280,GB64ABCD28140678373280,clean,mplist_650,249,40 London Rd,Southampton,SO15 2AG,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
250,Matt,Stevenson,Matt Stevenson,chi.onwurah.mp@emerald-investments.net,"19 Mitre Rd, Longsight, Manchester M13 0NU, UK",+44 7929024986,1980-03-22,BB 02 75 42 B,5526611032195879,70-02-62,43712590,GB38ABCD70026243712590,clean,mplist_650,250,19 Mitre Rd,Manchester,M13 0NU,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
251,Iain,Qureshi,Iain Qureshi,cat.eccles.mp@metalcraft-ltd.co.uk,"Top Row, Downham, Clitheroe BB7 4BJ, UK",07090979608,04 February 1991,CH 72 38 64 B,349088221283638,81-28-97,56013618,GB84ABCD81289756013618,clean,mplist_650,251,Top Row,Clitheroe,BB7 4BJ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
252,Georgia,Sollom,Georgia Sollom,john.healey.mp@medcare-solutions.com,"UNIT 29, The Mall Newlands Shopping Centre, Tanner's Ln, Kettering NN16 8JL, UK",07415441453,28 November 1967,AP 91 23 92 A,4397986473564492,95-77-54,97605918,GB83ABCD95775497605918,clean,mplist_650,252,UNIT 29,Kettering,NN16 8JL,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
253,Ruth,Hanna,Ruth Hanna,kirith.entwistle.mp@bytevision.co.uk,"133 Princess Rd, Woking GU22 8ER, UK",+44 7448270161,1993-02-26,CE 13 06 53 D,5901919238232995,68-38-78,56100934,GB97ABCD68387856100934,clean,mplist_650,253,133 Princess Rd,Woking,GU22 8ER,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
254,Louise,Barker,Louise Barker,michael.shanks.mp@storybridge-media.co.uk,"93/95 New George St, Plymouth PL1 1RQ, UK",07809573997,10-06-1983,AS 15 13 59 B,5134050039088204,70-61-17,69320260,GB57ABCD70611769320260,clean,mplist_650,254,93/95 New George St,Plymouth,PL1 1RQ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
255,Richard,Daby,Richard Daby,jen.craft.mp@studypoint.org,"3 Byrom St, Liverpool L3 3AF, UK",07428206988,07 October 1958,CE 89 10 16 B,4854551572717163,90-09-63,42534732,GB10ABCD90096342534732,clean,mplist_650,255,3 Byrom St,Liverpool,L3 3AF,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
256,Scott,McFadden,Scott McFadden,tonia.antoniazzi.mp@datafusion.net,"62-64, Bethcar St, Ebbw Vale NP23 6HG, UK",+44 7623801991,17 December 1990,AK 51 06 19 D,5945218411912210,78-36-00,2809042,GB76ABCD78360002809042,clean,mplist_650,256,62-64,Ebbw Vale,NP23 6HG,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
257,Chris,Dakin,Chris Dakin,lee.pitcher.mp@techbridge.com,"202 Rochester Rd, Gravesend DA12 4TY, UK",+44 7069221305,21-10-1991,AL 04 43 49 D,5201581190089346,56-09-34,81318084,GB69ABCD56093481318084,clean,mplist_650,257,202 Rochester Rd,Gravesend,DA12 4TY,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
258,Matt,McNeill,Matt McNeill,jamie.stone.mp@sky.com,"1 Ridgeway, Plymouth PL7 2AP, UK",+44 7479171438,1987-08-07,CH 71 76 81 B,4548382769796972,62-88-54,53743096,GB41ABCD62885453743096,clean,mplist_650,258,1 Ridgeway,Plymouth,PL7 2AP,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
259,Neil,Bailey,Neil Bailey,oliver.dowden.mp@plusnet.com,"2033 Station Way, Aylesbury HP20 2SQ, UK",+44 7005322053,06/05/1973,AY 67 71 24 A,5603464355004267,31-86-56,35433578,GB18ABCD31865635433578,clean,mplist_650,259,2033 Station Way,Aylesbury,HP20 2SQ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
260,Wes,Mitchell,Wes Mitchell,charlie.dewhirst.mp@silverbridge-capital.co.uk,"388 Great Bolton St, Blackburn BB2 3PX, UK",07904417033,1966-05-23,BM 74 86 59 B,5293157939483449,12-97-74,19908284,GB39ABCD12977419908284,clean,mplist_650,260,388 Great Bolton St,Blackburn,BB2 3PX,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
261,Alicia,White,Alicia White,gavin.williamson.mp@brandforge.com,"15 Llantrisant Rd, Pontyclun CF72 9DP, UK",07741576189,06 January 1960,BE 09 89 20 D,5954794057276535,63-46-71,76836352,GB87ABCD63467176836352,clean,mplist_650,261,15 Llantrisant Rd,Pontyclun,CF72 9DP,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
262,Chris,Jones,Chris Jones,alex.burghart.mp@marketplace-pro.co.uk,"Common Platt, Swindon SN5 5JX, UK",07734726915,1999-03-08,CK 08 94 92 D,5337472373758313,73-16-13,65981150,GB35ABCD73161365981150,clean,mplist_650,262,Common Platt,Swindon,SN5 5JX,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
263,Liam,Jardine,Liam Jardine,alex.norris.mp@tutanota.com,"46 Lower Clapton Rd, Clapton, London E5 0RN, UK",+44 7981231889,09 May 1977,CL 10 42 98 B,344163196224033,63-43-73,26174878,GB95ABCD63437326174878,clean,mplist_650,263,46 Lower Clapton Rd,London,E5 0RN,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
264,Debbie,Sollom,Debbie Sollom,tom.collins.mp@brandforge.com,"22 Kitchener Ave, Gravesend DA12 5HY, UK",07736838537,20-10-1975,CL 58 66 58 A,5536761260677589,71-77-61,80883293,GB74ABCD71776180883293,clean,mplist_650,264,22 Kitchener Ave,Gravesend,DA12 5HY,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
265,Jim,Irons,Jim Irons,yasmin.qureshi.mp@designstudio-pro.co.uk,"Pant Industrial Estate, Unit 28, Dowlais CF48 2SR, United Kingdom",07258074900,30 June 1980,CE 35 08 24 A,4724174446921838,70-30-35,71073149,GB95ABCD70303571073149,clean,mplist_650,265,Pant Industrial Estate,Dowlais,CF48 2SR,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
266,Al,Stringer,Al Stringer,tom.hayes.mp@emerald-investments.net,"Thames Way, Gravesend DA11 0DQ, UK",+44 7623000459,22-09-1999,AY 28 73 63 A,5105746895742733,03-60-11,21066743,GB48ABCD03601121066743,clean,mplist_650,266,Thames Way,Gravesend,DA11 0DQ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
267,Kate,Collinge,Kate Collinge,sarah.bool.mp@paradigm-corp.net,"101 Armagh Rd, Newry BT35 6PW, UK",+44 7600440179,19/07/1990,AR 66 76 91 B,343640387258057,29-87-65,77906258,GB25ABCD29876577906258,clean,mplist_650,267,101 Armagh Rd,Newry,BT35 6PW,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
268,Darren,Turmaine,Darren Turmaine,jerome.mayhew.mp@ruby-advisors.org,"High St, Tisbury SP3 6HA, United Kingdom",07631484757,1965-01-09,AH 50 44 33 C,4725984362073581,43-52-55,98422735,GB87ABCD43525598422735,clean,mplist_650,268,High St,Tisbury,SP3 6HA,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
269,Jenny,Owen,Jenny Owen,ben.maguire.mp@mediastream.net,"Belgrave Retail Park, Unit 3, Northfield Ave, Kettering NN16 9XZ, United Kingdom",07812256564,25-01-1952,CL 79 96 56 D,5166226423070781,96-24-88,4347096,GB95ABCD96248804347096,clean,mplist_650,269,Belgrave Retail Park,Kettering,NN16 9XZ,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
270,Sarah,Law,Sarah Law,anneliese.midgley.mp@startmail.com,"Dublin Rd, Newry BT35 8DA, UK",+44 7136671700,1991-06-30,CL 13 25 68 A,345667554699074,32-87-09,40687853,GB31ABCD32870940687853,clean,mplist_650,270,Dublin Rd,Newry,BT35 8DA,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
271,Abena,Edwards,Abena Edwards,carolyn.harris.mp@ruby-advisors.org,"Southend-on-Sea, Leigh-on-Sea SS9 1AF, UK",07617972750,30-12-1960,AR 96 64 69 C,345114374765403,29-97-83,26658765,GB82ABCD29978326658765,clean,mplist_650,271,Southend-on-Sea,Leigh-on-Sea,SS9 1AF,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
272,Olivia,Jardine,Olivia Jardine,jim.shannon.mp@aol.com,"Cottons Medical Centre, Meadow Ln, Raunds NN9 6UA, United Kingdom",07496740853,27/09/1955,AT 41 23 91 C,343473085490528,70-51-98,70297588,GB49ABCD70519870297588,clean,mplist_650,272,Cottons Medical Centre,Raunds,NN9 6UA,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
273,Gerald,Alexander,Gerald Alexander,afzal.khan.mp@commerce-hub.net,"The Quadrant, 8, Little Ealing Ln, London W5 4EE, United Kingdom",07736046166,09-11-1948,AK 22 40 67 A,346253672115382,87-26-17,8149623,GB20ABCD87261708149623,clean,mplist_650,273,The Quadrant,London,W5 4EE,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
274,Julia,Lam,Julia Lam,rebecca.smith.mp@infowave.com,"Gravesend DA12 5LH, UK",+44 7894331057,17/01/1978,AX 69 37 17 B,4968367695850523,97-39-11,34689145,GB35ABCD97391134689145,clean,mplist_650,274,Gravesend DA12 5LH,Gravesend,DA12 5LH,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
275,Alison,Baldwin,Alison Baldwin,Chris.Elmore.mp@ntlworld.com,"3 Summerland St, Exeter EX1 2AT, UK",+44 7276138495,13 September 1976,BB 67 68 93 A,5508790251064919,44-08-52,76408936,GB34ABCD44085276408936,clean,mplist_650,275,3 Summerland St,Exeter,EX1 2AT,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
276,Jeremy,Hughes,Jeremy Hughes,ellie.reeves.mp@yandex.com,"10 Crimp Hill, Old Windsor, Windsor SL4 2QY, UK",07791304087,05-01-2006,AB 95 75 04 C,346909173607994,88-15-73,97537211,GB10ABCD88157397537211,clean,mplist_650,276,10 Crimp Hill,Windsor,SL4 2QY,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
277,Claire,Ingham,Claire Ingham,joe.robertson.mp@artisanworks.org,"44 Warwick Rd, Carlisle CA1 1DN, UK",+44 7595370590,06 August 1994,BM 46 29 46 B,4453546619264277,00-94-79,92016258,GB24ABCD00947992016258,clean,mplist_650,277,44 Warwick Rd,Carlisle,CA1 1DN,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
278,Dave,Sollom,Dave Sollom,jess.asato.mp@hotmail.com,"53-55 Queen St, Great Harwood, Blackburn BB6 7QP, UK",+44 7873053508,10 May 1979,AZ 99 25 89 C,344055493803249,28-85-19,35654432,GB46ABCD28851935654432,clean,mplist_650,278,53-55 Queen St,Blackburn,BB6 7QP,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
279,Tom,Dance,Tom Dance,al.pinkerton.mp@emerald-investments.net,"Birchley Industrial Estate, D, Birchfield Ln, Oldbury B69 1DT, United Kingdom",+44 7350116277,25-04-1962,AY 21 32 21 B,344295472556138,47-29-71,95885297,GB25ABCD47297195885297,clean,mplist_650,279,Birchley Industrial Estate,Oldbury,B69 1DT,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
280,Alison,Owen,Alison Owen,matthew.pennycook.mp@ntlworld.com,"Swansea Rd, Merthyr Tydfil CF48 1HT, UK",+44 7438175663,10/05/1990,AS 89 88 70 B,5083589842878234,40-58-56,84834886,GB50ABCD40585684834886,clean,mplist_650,280,Swansea Rd,Merthyr Tydfil,CF48 1HT,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change,no_change
